2024-07-09 21:29:05,070 - INFO - Step: 1, Action: 1, Reward: 1.7569614971321654, State: 1
2024-07-09 21:29:42,679 - INFO - Step: 52, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:42,700 - INFO - Step: 53, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:42,721 - INFO - Step: 54, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:42,747 - INFO - Step: 55, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:42,768 - INFO - Step: 56, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:42,789 - INFO - Step: 57, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:42,811 - INFO - Step: 58, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:42,832 - INFO - Step: 59, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:42,853 - INFO - Step: 60, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:42,874 - INFO - Step: 61, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:42,897 - INFO - Step: 62, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:42,918 - INFO - Step: 63, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:42,950 - INFO - Step: 64, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:42,970 - INFO - Step: 65, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:42,991 - INFO - Step: 66, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,013 - INFO - Step: 67, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,034 - INFO - Step: 68, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,057 - INFO - Step: 69, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,079 - INFO - Step: 70, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,100 - INFO - Step: 71, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,122 - INFO - Step: 72, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,147 - INFO - Step: 73, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,171 - INFO - Step: 74, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,193 - INFO - Step: 75, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,214 - INFO - Step: 76, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,235 - INFO - Step: 77, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,256 - INFO - Step: 78, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,277 - INFO - Step: 79, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,298 - INFO - Step: 80, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,320 - INFO - Step: 81, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,340 - INFO - Step: 82, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,362 - INFO - Step: 83, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,383 - INFO - Step: 84, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,430 - INFO - Step: 85, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,457 - INFO - Step: 86, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,478 - INFO - Step: 87, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,499 - INFO - Step: 88, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,519 - INFO - Step: 89, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,540 - INFO - Step: 90, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,656 - INFO - Step: 91, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,682 - INFO - Step: 92, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,720 - INFO - Step: 93, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,751 - INFO - Step: 94, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,771 - INFO - Step: 95, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,796 - INFO - Step: 96, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,817 - INFO - Step: 97, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,838 - INFO - Step: 98, Action: 1, Reward: 5.685148106254244, State: 3
2024-07-09 21:29:43,859 - INFO - Step: 99, Action: 0, Reward: 5.515766523624342, State: 7
2024-07-09 21:29:43,881 - INFO - Step: 100, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,901 - INFO - Step: 101, Action: 2, Reward: 9.610501982064001, State: 6
2024-07-09 21:29:43,924 - INFO - Step: 1, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:43,947 - INFO - Step: 2, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:43,984 - INFO - Step: 3, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,005 - INFO - Step: 4, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,029 - INFO - Step: 5, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,054 - INFO - Step: 6, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,080 - INFO - Step: 7, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,106 - INFO - Step: 8, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,132 - INFO - Step: 9, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,157 - INFO - Step: 10, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,180 - INFO - Step: 11, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,203 - INFO - Step: 12, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,225 - INFO - Step: 13, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,246 - INFO - Step: 14, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,268 - INFO - Step: 15, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,291 - INFO - Step: 16, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,313 - INFO - Step: 17, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,335 - INFO - Step: 18, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,356 - INFO - Step: 19, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,381 - INFO - Step: 20, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,402 - INFO - Step: 21, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,424 - INFO - Step: 22, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,446 - INFO - Step: 23, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,467 - INFO - Step: 24, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,489 - INFO - Step: 25, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,511 - INFO - Step: 26, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,532 - INFO - Step: 27, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,555 - INFO - Step: 28, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,681 - INFO - Step: 29, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,703 - INFO - Step: 30, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,727 - INFO - Step: 31, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,751 - INFO - Step: 32, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,772 - INFO - Step: 33, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,795 - INFO - Step: 34, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,815 - INFO - Step: 35, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,837 - INFO - Step: 36, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,859 - INFO - Step: 37, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,881 - INFO - Step: 38, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,903 - INFO - Step: 39, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,925 - INFO - Step: 40, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:44,946 - INFO - Step: 41, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:44,967 - INFO - Step: 42, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:44,988 - INFO - Step: 43, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,009 - INFO - Step: 44, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,044 - INFO - Step: 45, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,065 - INFO - Step: 46, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,086 - INFO - Step: 47, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,107 - INFO - Step: 48, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,129 - INFO - Step: 49, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,151 - INFO - Step: 50, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,173 - INFO - Step: 51, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,194 - INFO - Step: 52, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,216 - INFO - Step: 53, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,240 - INFO - Step: 54, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,271 - INFO - Step: 55, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,293 - INFO - Step: 56, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,317 - INFO - Step: 57, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,337 - INFO - Step: 58, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,360 - INFO - Step: 59, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,382 - INFO - Step: 60, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,405 - INFO - Step: 61, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,431 - INFO - Step: 62, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,453 - INFO - Step: 63, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,474 - INFO - Step: 64, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,498 - INFO - Step: 65, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,519 - INFO - Step: 66, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,540 - INFO - Step: 67, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,562 - INFO - Step: 68, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,584 - INFO - Step: 69, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,605 - INFO - Step: 70, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,628 - INFO - Step: 71, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,649 - INFO - Step: 72, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,671 - INFO - Step: 73, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,708 - INFO - Step: 74, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:45,730 - INFO - Step: 75, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,751 - INFO - Step: 76, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,774 - INFO - Step: 77, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,798 - INFO - Step: 78, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,821 - INFO - Step: 79, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,842 - INFO - Step: 80, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,865 - INFO - Step: 81, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,886 - INFO - Step: 82, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,908 - INFO - Step: 83, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,933 - INFO - Step: 84, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:45,954 - INFO - Step: 85, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:45,975 - INFO - Step: 86, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,007 - INFO - Step: 87, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:46,029 - INFO - Step: 88, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:46,061 - INFO - Step: 89, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,083 - INFO - Step: 90, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:46,104 - INFO - Step: 91, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:46,124 - INFO - Step: 92, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:46,146 - INFO - Step: 93, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,166 - INFO - Step: 94, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,187 - INFO - Step: 95, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:46,208 - INFO - Step: 96, Action: 1, Reward: 6.355006405666977, State: 4
2024-07-09 21:29:46,230 - INFO - Step: 97, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,251 - INFO - Step: 98, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,271 - INFO - Step: 99, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:46,292 - INFO - Step: 100, Action: 2, Reward: 3.3404545196192985, State: 4
2024-07-09 21:29:46,314 - INFO - Step: 101, Action: 0, Reward: 5.422927914251499, State: 4
2024-07-09 21:29:46,336 - INFO - Step: 1, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,358 - INFO - Step: 2, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,381 - INFO - Step: 3, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,407 - INFO - Step: 4, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,433 - INFO - Step: 5, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,456 - INFO - Step: 6, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,478 - INFO - Step: 7, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,501 - INFO - Step: 8, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,522 - INFO - Step: 9, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,544 - INFO - Step: 10, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,567 - INFO - Step: 11, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,588 - INFO - Step: 12, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,609 - INFO - Step: 13, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,631 - INFO - Step: 14, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,652 - INFO - Step: 15, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,673 - INFO - Step: 16, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,695 - INFO - Step: 17, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,732 - INFO - Step: 18, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,757 - INFO - Step: 19, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,780 - INFO - Step: 20, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,802 - INFO - Step: 21, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,824 - INFO - Step: 22, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:46,848 - INFO - Step: 23, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:46,873 - INFO - Step: 24, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:46,894 - INFO - Step: 25, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,000 - INFO - Step: 26, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,030 - INFO - Step: 27, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,066 - INFO - Step: 28, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,091 - INFO - Step: 29, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,114 - INFO - Step: 30, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,136 - INFO - Step: 31, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,158 - INFO - Step: 32, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,189 - INFO - Step: 33, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,218 - INFO - Step: 34, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,249 - INFO - Step: 35, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,284 - INFO - Step: 36, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,306 - INFO - Step: 37, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,331 - INFO - Step: 38, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,357 - INFO - Step: 39, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,382 - INFO - Step: 40, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,406 - INFO - Step: 41, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,430 - INFO - Step: 42, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,453 - INFO - Step: 43, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,476 - INFO - Step: 44, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,502 - INFO - Step: 45, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,532 - INFO - Step: 46, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,559 - INFO - Step: 47, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,585 - INFO - Step: 48, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,618 - INFO - Step: 49, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,645 - INFO - Step: 50, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,669 - INFO - Step: 51, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,692 - INFO - Step: 52, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,719 - INFO - Step: 53, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,744 - INFO - Step: 54, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,769 - INFO - Step: 55, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,790 - INFO - Step: 56, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,824 - INFO - Step: 57, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,858 - INFO - Step: 58, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,884 - INFO - Step: 59, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,908 - INFO - Step: 60, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,931 - INFO - Step: 61, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:47,953 - INFO - Step: 62, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:47,973 - INFO - Step: 63, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:47,995 - INFO - Step: 64, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,017 - INFO - Step: 65, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,140 - INFO - Step: 66, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,164 - INFO - Step: 67, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,192 - INFO - Step: 68, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,216 - INFO - Step: 69, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,242 - INFO - Step: 70, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,274 - INFO - Step: 71, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,302 - INFO - Step: 72, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,328 - INFO - Step: 73, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,361 - INFO - Step: 74, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,391 - INFO - Step: 75, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,416 - INFO - Step: 76, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,438 - INFO - Step: 77, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,460 - INFO - Step: 78, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,482 - INFO - Step: 79, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,503 - INFO - Step: 80, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,524 - INFO - Step: 81, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,547 - INFO - Step: 82, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,568 - INFO - Step: 83, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,591 - INFO - Step: 84, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,612 - INFO - Step: 85, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,634 - INFO - Step: 86, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,655 - INFO - Step: 87, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,676 - INFO - Step: 88, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,699 - INFO - Step: 89, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,720 - INFO - Step: 90, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,741 - INFO - Step: 91, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,766 - INFO - Step: 92, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,793 - INFO - Step: 93, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,814 - INFO - Step: 94, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,836 - INFO - Step: 95, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,858 - INFO - Step: 96, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,883 - INFO - Step: 97, Action: 2, Reward: 0.365354485675351, State: 3
2024-07-09 21:29:48,907 - INFO - Step: 98, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:48,931 - INFO - Step: 99, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,955 - INFO - Step: 100, Action: 0, Reward: 0.005202131854561531, State: 1
2024-07-09 21:29:48,977 - INFO - Step: 101, Action: 1, Reward: 1.6546798383425014, State: 1
2024-07-09 21:29:49,002 - INFO - Step: 1, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,026 - INFO - Step: 2, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,049 - INFO - Step: 3, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,076 - INFO - Step: 4, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,102 - INFO - Step: 5, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,122 - INFO - Step: 6, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,143 - INFO - Step: 7, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,165 - INFO - Step: 8, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,191 - INFO - Step: 9, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,212 - INFO - Step: 10, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,233 - INFO - Step: 11, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,254 - INFO - Step: 12, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,275 - INFO - Step: 13, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,298 - INFO - Step: 14, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,318 - INFO - Step: 15, Action: 1, Reward: 2.21656593202722, State: 5
2024-07-09 21:29:49,340 - INFO - Step: 16, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,361 - INFO - Step: 17, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,382 - INFO - Step: 18, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,403 - INFO - Step: 19, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,424 - INFO - Step: 20, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,445 - INFO - Step: 21, Action: 2, Reward: 5.847209462491083, State: 1
2024-07-09 21:29:49,467 - INFO - Step: 22, Action: 0, Reward: 2.6644043202055934, State: 5
2024-07-09 21:29:49,489 - INFO - Step: 23, Action: 1, Reward: 2.21656593202722, State: 5
2024-07-09 21:29:49,510 - INFO - Step: 24, Action: 2, Reward: 5.847209462491083, State: 1
